Continent	Status	Order	FAMILY	Genus	Species	Mass
NA	extant	Rodentia	Heteromyidae	Heteromys	gaumeri	63.600
NA	extant	Rodentia	Heteromyidae	Heteromys	desmarestianus	72.500
NA	extant	Rodentia	Heteromyidae	Heteromys	oresterus	74.800
NA	extant	Rodentia	Heteromyidae	Heteromys	goldmani	85.000
NA	extant	Rodentia	Heteromyidae	Liomys	pictus	40.000
NA	extant	Rodentia	Heteromyidae	Liomys	salvini	42.000
NA	extant	Rodentia	Heteromyidae	Liomys	irroratus	50.000
NA	extant	Rodentia	Heteromyidae	Liomys	adspersus	64.999
NA	extant	Rodentia	Heteromyidae	Liomys	spectabilis	64.999
NA	extant	Rodentia	Heteromyidae	Microdipodops	megacephalus	10.450
NA	extant	Rodentia	Heteromyidae	Microdipodops	pallidus	12.500
NA	extant	Rodentia	Heteromyidae	Perognathus	merriami	6.850
NA	extant	Rodentia	Heteromyidae	Perognathus	longimembris	7.600
NA	extant	Rodentia	Heteromyidae	Perognathus	flavus	7.733
NA	extant	Rodentia	Heteromyidae	Perognathus	flavescens	8.800
NA	extant	Rodentia	Heteromyidae	Perognathus	inornatus	10.883
NA	extant	Rodentia	Heteromyidae	Perognathus	fasciatus	11.550
NA	extant	Rodentia	Heteromyidae	Perognathus	amplus	11.700
NA	extant	Rodentia	Heteromyidae	Perognathus	parvus	21.775
NA	extant	Rodentia	Heteromyidae	Perognathus	alticola	24.000
NA	extant	Rodentia	Heteromyidae	Perognathus	xanthanotus	24.000
NA	extant	Rodentia	Muridae	Arborimus	longicaudus	21.800
NA	extant	Rodentia	Muridae	Arborimus	albipes	23.000
NA	extant	Rodentia	Muridae	Arborimus	pomo	32.500
NA	extant	Rodentia	Muridae	Baiomys	taylori	8.000
NA	extant	Rodentia	Muridae	Baiomys	musculus	9.000
NA	extant	Rodentia	Muridae	Clethrionomys	californicus	18.300
NA	extant	Rodentia	Muridae	Clethrionomys	gapperi	18.983
NA	extant	Rodentia	Muridae	Clethrionomys	rutilus	29.000
NA	extant	Rodentia	Muridae	Dicrostonyx	nelsoni	-999.000
NA	extant	Rodentia	Muridae	Dicrostonyx	nunatakensis	-999.000
NA	extant	Rodentia	Muridae	Dicrostonyx	groenlandicus	54.400
NA	extant	Rodentia	Muridae	Dicrostonyx	richardsoni	55.000
NA	extant	Rodentia	Muridae	Dicrostonyx	hudsonius	56.999
NA	extant	Rodentia	Muridae	Habromys	chinanteco	40.000
NA	extant	Rodentia	Muridae	Habromys	lophurus	40.000
NA	extant	Rodentia	Muridae	Habromys	simulatus	40.000
NA	extant	Rodentia	Muridae	Habromys	lepturus	85.000
NA	extant	Rodentia	Muridae	Hodomys	alleni	367.604
NA	extant	Rodentia	Muridae	Isthmomys	pirrensis	138.000
NA	extant	Rodentia	Muridae	Isthmomys	flavidus	233.684
NA	extant	Rodentia	Muridae	Lemmiscus	curtatus	28.275
NA	extant	Rodentia	Muridae	Lemmus	sibiricus	52.266
NA	extant	Rodentia	Muridae	Megadontomys	cryophilus	-999.000
NA	extant	Rodentia	Muridae	Megadontomys	nelsoni	-999.000
NA	extant	Rodentia	Muridae	Megadontomys	thomasi	110.999
NA	extant	Rodentia	Muridae	Microtus	oregoni	20.350
NA	extant	Rodentia	Muridae	Microtus	pinetorum	26.277
NA	extant	Rodentia	Muridae	Microtus	canicaudus	28.450
NA	extant	Rodentia	Muridae	Microtus	oeconomus	32.220
NA	extant	Rodentia	Muridae	Microtus	mexicanus	35.000
NA	extant	Rodentia	Muridae	Microtus	montanus	36.325
NA	extant	Rodentia	Muridae	Microtus	pennsylvanicus	36.750
NA	extant	Rodentia	Muridae	Microtus	ochrogaster	38.013
NA	extant	Rodentia	Muridae	Microtus	chrotorrhinus	39.000
NA	extant	Rodentia	Muridae	Microtus	oaxacensis	39.200
NA	extant	Rodentia	Muridae	Microtus	quasiater	40.000
NA	extant	Rodentia	Muridae	Microtus	miurus	41.000
NA	extant	Rodentia	Muridae	Microtus	guatemalensis	42.000
NA	extant	Rodentia	Muridae	Microtus	umbrosus	42.000
NA	extant	Rodentia	Muridae	Microtus	longicaudus	46.708
NA	extant	Rodentia	Muridae	Microtus	californicus	57.425
NA	extant	Rodentia	Muridae	Microtus	townsendii	64.750
NA	extant	Rodentia	Muridae	Microtus	richardsoni	85.000
NA	extant	Rodentia	Muridae	Microtus	xanthognathus	125.751
NA	extant	Rodentia	Muridae	Neacomys	pictus	-999.000
NA	extant	Rodentia	Muridae	Nelsonia	goldmani	-999.000
NA	extant	Rodentia	Muridae	Nelsonia	neotomodon	80.000
NA	extant	Rodentia	Muridae	Neofiber	alleni	265.999
NA	extant	Rodentia	Muridae	Neotoma	chrysomelas	-999.000
NA	extant	Rodentia	Muridae	Neotoma	stephensi	152.500
NA	extant	Rodentia	Muridae	Neotoma	lepida	163.750
NA	extant	Rodentia	Muridae	Neotoma	angustapalata	198.002
NA	extant	Rodentia	Muridae	Neotoma	goldmani	198.002
NA	extant	Rodentia	Muridae	Neotoma	nelsoni	198.002
NA	extant	Rodentia	Muridae	Neotoma	palatina	198.002
NA	extant	Rodentia	Muridae	Neotoma	devia	200.000
NA	extant	Rodentia	Muridae	Neotoma	mexicana	203.002
NA	extant	Rodentia	Muridae	Neotoma	albigula	206.025
NA	extant	Rodentia	Muridae	Neotoma	phenax	227.499
NA	extant	Rodentia	Muridae	Neotoma	fuscipes	229.832
NA	extant	Rodentia	Muridae	Neotoma	micropus	237.498
NA	extant	Rodentia	Muridae	Neotoma	floridana	244.748
NA	extant	Rodentia	Muridae	Neotoma	cinerea	299.151
NA	extant	Rodentia	Muridae	Neotomodon	alstoni	40.000
NA	extant	Rodentia	Muridae	Nyctomys	sumichrasti	49.443
NA	extant	Rodentia	Muridae	Ochrotomys	nuttalli	22.375
NA	extant	Rodentia	Muridae	Oligoryzomys	vegetus	-999.000
NA	extant	Rodentia	Muridae	Oligoryzomys	fulvescens	25.000
NA	extant	Rodentia	Muridae	Ondatra	zibethicus	981.499
NA	extant	Rodentia	Muridae	Onychomys	torridus	24.967
NA	extant	Rodentia	Muridae	Onychomys	leucogaster	27.925
NA	extant	Rodentia	Muridae	Onychomys	arenicola	30.000
NA	extant	Rodentia	Muridae	Oryzomys	devius	-999.000
NA	extant	Rodentia	Muridae	Oryzomys	dimidiatus	-999.000
NA	extant	Rodentia	Muridae	Oryzomys	rhabdops	-999.000
NA	extant	Rodentia	Muridae	Oryzomys	rostratus	-999.000
NA	extant	Rodentia	Muridae	Oryzomys	saturatior	-999.000
NA	extant	Rodentia	Muridae	Oryzomys	alfaroi	33.300
NA	extant	Rodentia	Muridae	Oryzomys	chapmani	50.000
NA	extant	Rodentia	Muridae	Oryzomys	melanotis	50.000
NA	extant	Rodentia	Muridae	Oryzomys	palustris	53.875
NA	extant	Rodentia	Muridae	Oryzomys	couesi	69.299
NA	extant	Rodentia	Muridae	Osgoodomys	banderanus	50.000
NA	extant	Rodentia	Muridae	Otonyctomys	hatti	36.200
NA	extant	Rodentia	Muridae	Ototylomys	phyllotis	120.000
NA	extant	Rodentia	Muridae	Peromyscus	levipes	-999.000
NA	extant	Rodentia	Muridae	Peromyscus	mayensis	-999.000
NA	extant	Rodentia	Muridae	Peromyscus	polionotus	12.950
NA	extant	Rodentia	Muridae	Peromyscus	crinitus	17.985
NA	extant	Rodentia	Muridae	Peromyscus	leucopus	21.175
NA	extant	Rodentia	Muridae	Peromyscus	maniculatus	21.283
NA	extant	Rodentia	Muridae	Peromyscus	boylii	21.350
NA	extant	Rodentia	Muridae	Peromyscus	eva	22.000
NA	extant	Rodentia	Muridae	Peromyscus	eremicus	23.650
NA	extant	Rodentia	Muridae	Peromyscus	oreas	24.580
NA	extant	Rodentia	Muridae	Peromyscus	yucatanicus	26.300
NA	extant	Rodentia	Muridae	Peromyscus	gratus	27.350
NA	extant	Rodentia	Muridae	Peromyscus	truei	27.350
NA	extant	Rodentia	Muridae	Peromyscus	attwateri	27.900
NA	extant	Rodentia	Muridae	Peromyscus	nasutus	28.000
NA	extant	Rodentia	Muridae	Peromyscus	difficilis	28.000
NA	extant	Rodentia	Muridae	Peromyscus	stirtoni	29.200
NA	extant	Rodentia	Muridae	Peromyscus	gossypinus	29.387
NA	extant	Rodentia	Muridae	Peromyscus	mexicanus	32.600
NA	extant	Rodentia	Muridae	Peromyscus	furvus	33.000
NA	extant	Rodentia	Muridae	Peromyscus	hooperi	36.000
NA	extant	Rodentia	Muridae	Peromyscus	spicilegus	36.000
NA	extant	Rodentia	Muridae	Peromyscus	pectoralis	39.000
NA	extant	Rodentia	Muridae	Peromyscus	melanotis	39.600
NA	extant	Rodentia	Muridae	Peromyscus	aztecus	40.000
NA	extant	Rodentia	Muridae	Peromyscus	bullatus	40.000
NA	extant	Rodentia	Muridae	Peromyscus	guatemalensis	40.000
NA	extant	Rodentia	Muridae	Peromyscus	gymnotis	40.000
NA	extant	Rodentia	Muridae	Peromyscus	melanophrys	40.000
NA	extant	Rodentia	Muridae	Peromyscus	melanurus	40.000
NA	extant	Rodentia	Muridae	Peromyscus	merriami	40.000
NA	extant	Rodentia	Muridae	Peromyscus	ochraventer	40.000
NA	extant	Rodentia	Muridae	Peromyscus	perfulvus	40.000
NA	extant	Rodentia	Muridae	Peromyscus	polius	40.000
NA	extant	Rodentia	Muridae	Peromyscus	simulus	40.000
NA	extant	Rodentia	Muridae	Peromyscus	zarhynchus	40.000
NA	extant	Rodentia	Muridae	Peromyscus	californicus	43.533
NA	extant	Rodentia	Muridae	Peromyscus	winkelmanni	53.750
NA	extant	Rodentia	Muridae	Peromyscus	melanocarpus	59.000
NA	extant	Rodentia	Muridae	Peromyscus	mekisturus	60.000
NA	extant	Rodentia	Muridae	Peromyscus	megalops	66.200
NA	extant	Rodentia	Muridae	Peromyscus	grandis	71.000
NA	extant	Rodentia	Muridae	Phenacomys	intermedius	25.200
NA	extant	Rodentia	Muridae	Phenacomys	ungava	32.500
NA	extant	Rodentia	Muridae	Podomys	floridanus	30.800
NA	extant	Rodentia	Muridae	Reithrodontomys	paradoxus	-999.000
NA	extant	Rodentia	Muridae	Reithrodontomys	rodriguezi	-999.000
NA	extant	Rodentia	Muridae	Reithrodontomys	zacatecae	-999.000
NA	extant	Rodentia	Muridae	Reithrodontomys	humulis	8.307
NA	extant	Rodentia	Muridae	Reithrodontomys	megalotis	9.375
NA	extant	Rodentia	Muridae	Reithrodontomys	montanus	10.900
NA	extant	Rodentia	Muridae	Reithrodontomys	raviventris	11.050
NA	extant	Rodentia	Muridae	Reithrodontomys	fulvescens	11.400
NA	extant	Rodentia	Muridae	Reithrodontomys	gracilis	12.275
NA	extant	Rodentia	Muridae	Reithrodontomys	brevirostris	12.900
NA	extant	Rodentia	Muridae	Reithrodontomys	chrysopsis	19.000
NA	extant	Rodentia	Muridae	Reithrodontomys	mexicanus	19.000
NA	extant	Rodentia	Muridae	Reithrodontomys	sumichrasti	19.000
NA	extant	Rodentia	Muridae	Reithrodontomys	burti	20.000
NA	extant	Rodentia	Muridae	Reithrodontomys	hirsutus	20.000
NA	extant	Rodentia	Muridae	Reithrodontomys	microdon	20.000
NA	extant	Rodentia	Muridae	Reithrodontomys	tenuirostris	20.000
NA	extant	Rodentia	Muridae	Reithrodontomys	creper	22.800
NA	extant	Rodentia	Muridae	Rheomys	underwoodi	-999.000
NA	extant	Rodentia	Muridae	Rheomys	mexicanus	40.000
NA	extant	Rodentia	Muridae	Rheomys	thomasi	40.000
NA	extant	Rodentia	Muridae	Rhipidomys	scandens	-999.000
NA	extant	Rodentia	Muridae	Scotinomys	teguina	11.250
NA	extant	Rodentia	Muridae	Scotinomys	xerampelinus	15.000
NA	extant	Rodentia	Muridae	Sigmodon	hispidus	92.383
NA	extant	Rodentia	Muridae	Sigmodon	mascotensis	120.000
NA	extant	Rodentia	Muridae	Sigmodon	ochrognathus	122.000
NA	extant	Rodentia	Muridae	Sigmodon	leucotis	135.500
NA	extant	Rodentia	Muridae	Sigmodon	alleni	178.999
NA	extant	Rodentia	Muridae	Sigmodon	arizonae	198.002
NA	extant	Rodentia	Muridae	Sigmodon	fulviventer	213.998
NA	extant	Rodentia	Muridae	Sigmodontomys	alfari	50.000
NA	extant	Rodentia	Muridae	Sigmodontomys	aphrastus	71.000
NA	extant	Rodentia	Muridae	Synaptomys	borealis	21.300
NA	extant	Rodentia	Muridae	Synaptomys	cooperi	31.925
NA	extant	Rodentia	Muridae	Tylomys	fulviventer	-999.000
NA	extant	Rodentia	Muridae	Tylomys	panamensis	-999.000
NA	extant	Rodentia	Muridae	Tylomys	nudicaudus	100.000
NA	extant	Rodentia	Muridae	Tylomys	watsoni	240.000
NA	extant	Rodentia	Muridae	Tylomys	bullaris	280.001
NA	extant	Rodentia	Muridae	Tylomys	tumbalensis	280.001
NA	extant	Rodentia	Muridae	Xenomys	nelsoni	129.999
NA	extant	Rodentia	Sciuridae	Ammospermophilus	leucurus	103.674
NA	extant	Rodentia	Sciuridae	Ammospermophilus	interpres	110.301
NA	extant	Rodentia	Sciuridae	Ammospermophilus	harrisii	122.000
NA	extant	Rodentia	Sciuridae	Ammospermophilus	nelsoni	160.398
NA	extant	Rodentia	Sciuridae	Cynomys	mexicanus	899.995
NA	extant	Rodentia	Sciuridae	Cynomys	parvidens	899.995
NA	extant	Rodentia	Sciuridae	Cynomys	leucurus	908.490
NA	extant	Rodentia	Sciuridae	Cynomys	gunnisoni	924.996
NA	extant	Rodentia	Sciuridae	Cynomys	ludovicianus	1364.000
NA	extant	Rodentia	Sciuridae	Glaucomys	volans	63.866
NA	extant	Rodentia	Sciuridae	Glaucomys	sabrinus	166.001
NA	extant	Rodentia	Sciuridae	Marmota	flaviventris	3349.963
NA	extant	Rodentia	Sciuridae	Marmota	broweri	3405.000
NA	extant	Rodentia	Sciuridae	Marmota	monax	3801.719
NA	extant	Rodentia	Sciuridae	Marmota	olympus	6299.992
NA	extant	Rodentia	Sciuridae	Marmota	vancouverensis	6299.992
NA	extant	Rodentia	Sciuridae	Marmota	caligata	7230.028
NA	extant	Rodentia	Sciuridae	Sciurus	deppei	189.998
NA	extant	Rodentia	Sciuridae	Sciurus	richmondi	205.000
NA	extant	Rodentia	Sciuridae	Sciurus	yucatanensis	224.999
NA	extant	Rodentia	Sciuridae	Sciurus	granatensis	250.000
NA	extant	Rodentia	Sciuridae	Sciurus	alleni	434.500
NA	extant	Rodentia	Sciuridae	Sciurus	variegatoides	484.998
NA	extant	Rodentia	Sciuridae	Sciurus	colliaei	498.001
NA	extant	Rodentia	Sciuridae	Sciurus	carolinensis	506.501
NA	extant	Rodentia	Sciuridae	Sciurus	aureogaster	595.004
NA	extant	Rodentia	Sciuridae	Sciurus	aberti	623.993
NA	extant	Rodentia	Sciuridae	Sciurus	arizonensis	646.994
NA	extant	Rodentia	Sciuridae	Sciurus	oculatus	649.995
NA	extant	Rodentia	Sciuridae	Sciurus	nayaritensis	696.996
NA	extant	Rodentia	Sciuridae	Sciurus	griseus	731.004
NA	extant	Rodentia	Sciuridae	Sciurus	niger	761.904
NA	extant	Rodentia	Sciuridae	Spermophilus	canus	-999.000
NA	extant	Rodentia	Sciuridae	Spermophilus	spilosoma	89.000
NA	extant	Rodentia	Sciuridae	Spermophilus	adocetus	125.000
NA	extant	Rodentia	Sciuridae	Spermophilus	tridecemlineatus	131.668
NA	extant	Rodentia	Sciuridae	Spermophilus	perotensis	140.001
NA	extant	Rodentia	Sciuridae	Spermophilus	tereticaudus	156.498
NA	extant	Rodentia	Sciuridae	Spermophilus	mollis	165.400
NA	extant	Rodentia	Sciuridae	Spermophilus	mexicanus	189.636
NA	extant	Rodentia	Sciuridae	Spermophilus	mohavensis	190.000
NA	extant	Rodentia	Sciuridae	Spermophilus	lateralis	190.999
NA	extant	Rodentia	Sciuridae	Spermophilus	washingtoni	207.501
NA	extant	Rodentia	Sciuridae	Spermophilus	townsendii	213.000
NA	extant	Rodentia	Sciuridae	Spermophilus	saturatus	219.999
NA	extant	Rodentia	Sciuridae	Spermophilus	madrensis	274.998
NA	extant	Rodentia	Sciuridae	Spermophilus	beldingi	280.498
NA	extant	Rodentia	Sciuridae	Spermophilus	brunneus	299.999
NA	extant	Rodentia	Sciuridae	Spermophilus	armatus	312.997
NA	extant	Rodentia	Sciuridae	Spermophilus	franklinii	363.003
NA	extant	Rodentia	Sciuridae	Spermophilus	richardsonii	406.000
NA	extant	Rodentia	Sciuridae	Spermophilus	elegans	453.600
NA	extant	Rodentia	Sciuridae	Spermophilus	columbianus	493.003
NA	extant	Rodentia	Sciuridae	Spermophilus	annulatus	500.000
NA	extant	Rodentia	Sciuridae	Spermophilus	atricapillus	550.998
NA	extant	Rodentia	Sciuridae	Spermophilus	beecheyi	578.496
NA	extant	Rodentia	Sciuridae	Spermophilus	variegatus	691.640
NA	extant	Rodentia	Sciuridae	Spermophilus	parryii	759.994
NA	extant	Rodentia	Sciuridae	Syntheosciurus	brochus	132.840
NA	extant	Rodentia	Sciuridae	Tamias	alpinus	36.550
NA	extant	Rodentia	Sciuridae	Tamias	amoenus	50.500
NA	extant	Rodentia	Sciuridae	Tamias	panamintinus	52.300
NA	extant	Rodentia	Sciuridae	Tamias	rufus	53.600
NA	extant	Rodentia	Sciuridae	Tamias	cinereicollis	61.701
NA	extant	Rodentia	Sciuridae	Tamias	speciosus	62.000
NA	extant	Rodentia	Sciuridae	Tamias	quadrivittatus	62.200
NA	extant	Rodentia	Sciuridae	Tamias	umbrinus	63.000
NA	extant	Rodentia	Sciuridae	Tamias	ruficaudus	68.000
NA	extant	Rodentia	Sciuridae	Tamias	palmeri	69.400
NA	extant	Rodentia	Sciuridae	Tamias	canipes	70.400
NA	extant	Rodentia	Sciuridae	Tamias	dorsalis	71.100
NA	extant	Rodentia	Sciuridae	Tamias	obscurus	73.000
NA	extant	Rodentia	Sciuridae	Tamias	townsendii	74.776
NA	extant	Rodentia	Sciuridae	Tamias	merriami	74.800
NA	extant	Rodentia	Sciuridae	Tamias	siskiyou	75.000
NA	extant	Rodentia	Sciuridae	Tamias	sonomae	75.000
NA	extant	Rodentia	Sciuridae	Tamias	durangae	85.000
NA	extant	Rodentia	Sciuridae	Tamias	quadrimaculatus	85.249
NA	extant	Rodentia	Sciuridae	Tamias	senex	89.349
NA	extant	Rodentia	Sciuridae	Tamias	ochrogenys	91.700
NA	extant	Rodentia	Sciuridae	Tamias	bulleri	100.000
NA	extant	Rodentia	Sciuridae	Tamias	striatus	111.905
NA	extant	Rodentia	Sciuridae	Tamias	minimus	135.266
NA	extant	Rodentia	Sciuridae	Tamiasciurus	mearnsi	-999.000
NA	extant	Rodentia	Sciuridae	Tamiasciurus	hudsonicus	201.169
NA	extant	Rodentia	Sciuridae	Tamiasciurus	douglasii	224.999
NA	extant	Sirenia	Trichechidae	Trichechus	manatus	433333.000
NA	extant	Xenarthra	Bradypodidae	Bradypus	variegatus	4335.009
NA	extant	Xenarthra	Dasypodidae	Cabassous	centralis	3809.956
NA	extant	Xenarthra	Dasypodidae	Dasypus	novemcinctus	4203.780
NA	extant	Xenarthra	Megalonychidae	Choloepus	hoffmanni	6000.000
NA	extant	Xenarthra	Myrmecophagidae	Cyclopes	didactylus	329.503
NA	extant	Xenarthra	Myrmecophagidae	Myrmecophaga	tridactyla	22333.151
NA	extant	Xenarthra	Myrmecophagidae	Tamandua	mexicana	4209.980
Oceanic	extant	Cetacea	Balaenidae	Balaena	mysticetus	100000000.000
Oceanic	extant	Cetacea	Balaenidae	Eubalaena	australis	23000000.000
Oceanic	extant	Cetacea	Balaenidae	Eubalaena	glacialis	23000000.000
Oceanic	extant	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata	10000000.000
Oceanic	extant	Cetacea	Balaenopteridae	Balaenoptera	borealis	20000000.000
Oceanic	extant	Cetacea	Balaenopteridae	Balaenoptera	edeni	20000000.000
Oceanic	extant	Cetacea	Balaenopteridae	Balaenoptera	physalus	70000000.000
Oceanic	extant	Cetacea	Balaenopteridae	Balaenoptera	musculus	190000000.000
Oceanic	extant	Cetacea	Balaenopteridae	Megaptera	novaeangliae	30000000.000
Oceanic	extant	Cetacea	Delphinidae	Cephalorhynchus	heavisidii	40000.000
Oceanic	extant	Cetacea	Delphinidae	Cephalorhynchus	eutropia	45000.000
Oceanic	extant	Cetacea	Delphinidae	Cephalorhynchus	hectori	50000.000
Oceanic	extant	Cetacea	Delphinidae	Cephalorhynchus	commersonii	72400.000
Oceanic	extant	Cetacea	Delphinidae	Delphinus	delphis	80000.000
Oceanic	extant	Cetacea	Delphinidae	Feresa	attenuata	170000.000
Oceanic	extant	Cetacea	Delphinidae	Globicephala	macrorhynchus	726000.000
Oceanic	extant	Cetacea	Delphinidae	Globicephala	melas	800000.000
Oceanic	extant	Cetacea	Delphinidae	Grampus	griseus	387500.000
Oceanic	extant	Cetacea	Delphinidae	Lagenodelphis	hosei	164000.000
Oceanic	extant	Cetacea	Delphinidae	Lagenorhynchus	cruciger	110000.000
Oceanic	extant	Cetacea	Delphinidae	Lagenorhynchus	australis	120000.000
Oceanic	extant	Cetacea	Delphinidae	Lagenorhynchus	obliquidens	120000.000
Oceanic	extant	Cetacea	Delphinidae	Lagenorhynchus	obscurus	127500.000
Oceanic	extant	Cetacea	Delphinidae	Lagenorhynchus	albirostris	180000.000
Oceanic	extant	Cetacea	Delphinidae	Lagenorhynchus	acutus	182000.000
Oceanic	extant	Cetacea	Delphinidae	Lissodelphis	borealis	113000.000
Oceanic	extant	Cetacea	Delphinidae	Lissodelphis	peronii	116000.000
Oceanic	extant	Cetacea	Delphinidae	Orcaella	brevirostris	190000.000
Oceanic	extant	Cetacea	Delphinidae	Orcinus	orca	4300000.000
Oceanic	extant	Cetacea	Delphinidae	Peponocephala	electra	206000.000
Oceanic	extant	Cetacea	Delphinidae	Pseudorca	crassidens	1360000.000
Oceanic	extant	Cetacea	Delphinidae	Sotalia	fluviatilis	60000.000
Oceanic	extant	Cetacea	Delphinidae	Sousa	teuszii	100000.000
Oceanic	extant	Cetacea	Delphinidae	Sousa	chinensis	280000.000
Oceanic	extant	Cetacea	Delphinidae	Stenella	longirostris	50500.000
Oceanic	extant	Cetacea	Delphinidae	Stenella	attenuata	57400.000
Oceanic	extant	Cetacea	Delphinidae	Stenella	clymene	68000.000
Oceanic	extant	Cetacea	Delphinidae	Stenella	frontalis	110000.000
Oceanic	extant	Cetacea	Delphinidae	Stenella	coeruleoalba	135900.000
Oceanic	extant	Cetacea	Delphinidae	Steno	bredanensis	130000.000
Oceanic	extant	Cetacea	Delphinidae	Tursiops	truncatus	175000.000
Oceanic	extant	Cetacea	Eschrichtiidae	Eschrichtius	robustus	28500000.000
Oceanic	extant	Cetacea	Monodontidae	Delphinapterus	leucas	1360000.000
Oceanic	extant	Cetacea	Monodontidae	Monodon	monoceros	900000.000
Oceanic	extant	Cetacea	Neobalaenidae	Caperea	marginata	32000000.000
Oceanic	extant	Cetacea	Phocoenidae	Australophocaena	dioptrica	65000.000
Oceanic	extant	Cetacea	Phocoenidae	Neophocaena	phocaenoides	32500.000
Oceanic	extant	Cetacea	Phocoenidae	Phocoena	sinus	42500.000
Oceanic	extant	Cetacea	Phocoenidae	Phocoena	phocoena	52500.000
Oceanic	extant	Cetacea	Phocoenidae	Phocoena	spinipinnis	60000.000
Oceanic	extant	Cetacea	Phocoenidae	Phocoenoides	dalli	102500.000
Oceanic	extant	Cetacea	Physeteridae	Kogia	simus	183066.667
Oceanic	extant	Cetacea	Physeteridae	Kogia	breviceps	431500.000
Oceanic	extant	Cetacea	Physeteridae	Physeter	catodon	14025000.000
Oceanic	extant	Cetacea	Platanistidae	Inia	geoffrensis	129250.000
Oceanic	extant	Cetacea	Platanistidae	Lipotes	vexillifer	83500.000
Oceanic	extant	Cetacea	Platanistidae	Platanista	minor	83914.594
Oceanic	extant	Cetacea	Platanistidae	Platanista	gangetica	115000.000
Oceanic	extant	Cetacea	Platanistidae	Pontoporia	blainvillei	40500.000
Oceanic	extant	Cetacea	Ziphiidae	Berardius	arnuxii	7000000.000
Oceanic	extant	Cetacea	Ziphiidae	Berardius	bairdii	11380000.000
Oceanic	extant	Cetacea	Ziphiidae	Hyperoodon	planifrons	3000000.000
Oceanic	extant	Cetacea	Ziphiidae	Hyperoodon	ampullatus	5800000.000
Oceanic	extant	Cetacea	Ziphiidae	Indopacetus	pacificus	2200000.000
Oceanic	extant	Cetacea	Ziphiidae	Mesoplodon	peruvianus	-999.000
Oceanic	extant	Cetacea	Ziphiidae	Mesoplodon	hectori	1000000.000
Oceanic	extant	Cetacea	Ziphiidae	Mesoplodon	ginkgodens	1500000.000
Oceanic	extant	Cetacea	Ziphiidae	Mesoplodon	layardii	1500000.000
Oceanic	extant	Cetacea	Ziphiidae	Mesoplodon	mirus	2100000.000
Oceanic	extant	Cetacea	Ziphiidae	Mesoplodon	densirostris	2300000.000
Oceanic	extant	Cetacea	Ziphiidae	Mesoplodon	bowdoini	2600000.000
Oceanic	extant	Cetacea	Ziphiidae	Mesoplodon	grayi	2900000.000
Oceanic	extant	Cetacea	Ziphiidae	Mesoplodon	bidens	3400000.000
Oceanic	extant	Cetacea	Ziphiidae	Mesoplodon	carlhubbsi	3400000.000
Oceanic	extant	Cetacea	Ziphiidae	Mesoplodon	stejnegeri	4800000.000
Oceanic	extant	Cetacea	Ziphiidae	Mesoplodon	europaeus	5600000.000
Oceanic	extant	Cetacea	Ziphiidae	Tasmacetus	shepherdi	2500000.000
Oceanic	extant	Cetacea	Ziphiidae	Ziphius	cavirostris	4775000.000
SA	extant	Artiodactyla	Camelidae	Lama	pacos	60000.000
SA	extant	Artiodactyla	Camelidae	Lama	guanicoe	120000.000
SA	extant	Artiodactyla	Camelidae	Lama	glama	142500.000
SA	extant	Artiodactyla	Camelidae	Vicugna	vicugna	47499.605
SA	extant	Artiodactyla	Cervidae	Blastocerus	dichotomus	86666.249
SA	extant	Artiodactyla	Cervidae	Hippocamelus	antisensis	68599.350
SA	extant	Artiodactyla	Cervidae	Hippocamelus	bisulcus	70000.316
SA	extant	Artiodactyla	Cervidae	Mazama	gouazoupira	16300.090
